Inicio: 31-12-1969-20:59:59:999
Fim: 19-12-2018-17:49:07:080
25110851764567,0.466492,-7.620026,6.716797,1
25110884967692,0.431580,-7.789032,6.769165,1
25110914264567,0.421265,-7.750946,6.403381,1
25110943561442,0.477600,-7.923126,6.488281,1
25110974811442,0.575195,-7.992950,6.345459,1
25111004108317,0.691040,-8.064362,6.086792,1
25111033405192,0.695801,-8.119110,6.096313,1
25111093952067,0.710083,-8.057220,6.235962,1
25111127155192,0.710876,-8.207977,6.177246,1
25111138751872,0.108444,0.021606,-0.006470,4
25111158405192,0.804504,-8.118317,6.330383,1
25111168689616,0.068573,0.046173,-0.024979,4
25111187702067,0.681519,-7.969147,6.374023,1
25111218952067,0.595032,-8.069122,6.251038,1
25111248248942,0.617249,-8.020721,6.190735,1
25111228565104,0.062164,-0.015076,-0.002197,4
25111258502848,0.147614,-0.056015,-0.013580,4
25111277545817,0.645020,-7.839020,6.266113,1
25111288440592,0.162567,-0.073105,-0.014648,4
25111308795817,0.692627,-7.767609,6.544617,1
25111348316081,0.026917,-0.053879,-0.031738,4
25111367389567,0.771973,-7.963593,6.459717,1
25111398639567,0.756897,-7.977081,6.558105,1
25111408222086,-0.029343,0.004868,-0.049194,4
25111427936442,0.776733,-7.962799,6.531128,1
25111438159831,-0.078827,-0.002609,-0.037079,4
25111457233317,0.768005,-7.879486,6.412109,1
25111468097575,-0.119064,0.000946,-0.032806,4
25111498035319,-0.093781,0.008789,-0.011093,4
25111517780192,0.768005,-8.037384,6.283569,1
25111527973063,-0.056046,0.003799,0.003143,4
25111578327067,0.794189,-7.982635,6.333557,1
25111587879069,0.004120,-0.005096,-0.001831,4
25111607623942,0.788635,-7.879486,6.451782,1
25111647724040,-0.061035,0.010925,0.008133,4
25111636920817,0.771973,-7.985016,6.299438,1
25111697467692,0.721985,-8.005646,6.223267,1
25111707599528,0.275787,0.073227,-0.065918,4
25111726764567,0.713257,-7.689056,6.714417,1
25111737567790,0.060028,0.067886,-0.024261,4
25111758014567,0.739441,-8.016754,6.443054,1
25111767536051,-0.004425,0.004517,0.018097,4
25111827411540,0.048981,0.029785,0.017029,4
25111847858317,0.829895,-8.110382,6.374817,1
25111857349284,0.084229,0.055069,0.019882,4
25111877155192,0.712463,-8.163544,6.378784,1
25111977130778,0.498657,0.052582,0.026291,4
25111996295817,0.629150,-7.177277,7.520569,1
25112007038004,0.264740,0.047241,0.000305,4
25112027545817,0.633911,-7.581146,7.455505,1
25112037006266,0.102753,0.011993,0.002792,4
25112056842692,0.456970,-7.348663,6.815979,1
25112066944010,0.025848,-0.020416,0.012054,4
25112086139567,0.522827,-7.390717,6.358948,1
25112096881754,0.028687,-0.003326,-0.012512,4
25112117389567,0.664856,-7.745392,6.624756,1
25112126819499,0.121262,-0.002960,0.004211,4
25112146686442,0.623596,-7.608124,6.931824,1
25112216632731,0.030823,0.016617,0.004929,4
25112236530192,0.563293,-7.246307,6.844543,1
25112246570475,0.037949,0.030151,0.010269,4
25112265827067,0.532349,-7.521637,6.961975,1
25112276508219,-0.003357,0.040115,-0.000763,4
25112297077067,0.495850,-7.629547,6.874695,1
25112306445963,0.079956,0.038330,0.003510,4
25112326373942,0.470459,-7.731110,6.602539,1
25112336383708,0.355179,0.048309,-0.023193,4
25112355670817,0.528381,-7.674774,6.379578,1
25112486072428,-0.475098,-0.159271,0.075073,4
25112506061442,0.184814,-7.558136,6.400208,1
25112516010172,-0.138641,-0.115479,0.062958,4
25112535358317,0.551392,-6.589325,7.342041,1
25112545947917,0.142624,0.043320,0.003143,4
25112595905192,0.771179,-7.164581,7.288086,1
25112575885661,-0.057831,0.065750,-0.050262,4
25112605823405,-0.051056,0.110962,-0.068054,4
25112635761149,0.071060,0.199982,-0.065216,4
25112665759928,0.181427,0.187164,-0.080872,4
25112625202067,0.789429,-7.250275,6.856445,1
25112725604899,0.238754,-0.050323,0.036621,4
25112744342692,0.520447,-6.855927,7.758606,1
25112755512126,0.120544,-0.141815,0.071869,4
25112775592692,0.510132,-6.562347,8.151367,1
25112785480387,-0.199890,-0.133270,0.090027,4
25112815418131,-0.532776,0.128052,0.055481,4
25112834186442,0.227661,-6.944000,6.763611,1
25112845355876,-0.587967,0.177185,-0.122177,4
25112865436442,0.088806,-9.487823,6.266907,1
25112875293620,0.534271,-0.013290,-0.110428,4
25112894733317,0.579163,-7.770782,7.682434,1
25112905200846,0.870728,-0.013290,0.020233,4
25112955288017,0.743408,-4.961151,8.321960,1
25112935169108,0.277206,0.094238,0.002441,4
25112995021904,-1.247711,0.274033,0.010269,4
25113013881767,0.164978,-7.996124,6.352600,1
25113024990165,-0.597931,0.365891,0.031631,4
25113045131767,0.024536,-6.657562,6.852478,1
25113054927909,0.419617,0.224548,-0.024628,4
25113103725517,-0.119080,-7.366913,6.086792,1
25113114772880,0.539246,-0.120819,-0.146027,4
25113134975517,0.023743,-7.301849,7.175415,1
25113144710624,0.289307,-0.159973,-0.090851,4
25113164272392,0.354614,-6.812286,8.256104,1
25113174648368,0.086014,-0.098389,-0.086578,4
25113193569267,0.550598,-6.779755,8.064087,1
25113204586113,-0.205582,0.016266,-0.151016,4
25113224819267,0.520447,-7.446259,7.319824,1
25113234523857,-0.254364,0.050079,-0.144608,4
25113283413017,0.357788,-8.008026,6.357361,1
25113294368827,0.683807,-0.133987,-0.001480,4
25113314663017,0.779907,-6.726593,8.082336,1
25113343959892,0.603760,-5.297577,8.285461,1
25113354244316,0.118774,0.283646,-0.063431,4
25113373256767,0.133240,-6.806732,7.666565,1
25113384182060,0.064651,0.386185,-0.304825,4
25113473995292,-0.152527,-0.197357,0.270889,4
25113463100517,0.808472,-5.692719,8.516357,1
25113494350517,-0.009583,-6.276703,8.346558,1
25113503902519,-0.571945,-0.229767,0.160522,4
25113523647392,-0.184143,-7.436737,6.731873,1
25113533840263,-0.469055,-0.095535,-0.007538,4
25113613491142,0.952881,-6.790863,7.361084,1
25113563778007,-0.068512,0.020172,-0.071976,4
25113593746269,-0.012604,0.160461,-0.066986,4
25113623653495,0.109161,0.352722,-0.111847,4
25113642788017,0.311768,-6.939240,7.119080,1
25113653591240,0.330261,0.402557,-0.189819,4
25113883022392,0.848145,-5.665741,8.499695,1
25113893123710,0.515396,0.144791,0.000656,4
25114002163017,-0.395996,-7.143951,7.411072,1
25114012874687,-0.227661,-0.093399,-0.071976,4
25114123256767,0.479187,-6.732147,7.773682,1
25114192501152,-0.416351,0.164368,-0.016785,4
25114302944267,0.110229,-6.013275,8.250549,1
25114372158134,0.125183,0.263702,-0.268158,4
25114361538017,-0.284119,-7.797760,6.646179,1
25114482631767,0.322876,-6.262421,7.641968,1
25114491939628,-0.226944,-0.012222,0.106750,4
25114631069267,0.123718,-6.849579,7.833191,1
25114581722343,0.050415,0.005219,-0.075180,4
