Inicio: 31-12-1969-20:59:59:999
Fim: 22-01-2019-12:00:12:126
961858799942,-3.984802,-8.554718,4.132507,1
961889805802,-3.972900,-8.293671,4.232483,1
961929081925,-3.990356,-8.122284,4.390381,1
961958958634,-4.018127,-8.261139,4.401489,1
961988896378,-3.989563,-8.247650,4.249146,1
962018803604,-4.121277,-8.371429,4.122192,1
962108494766,-4.050659,-8.219879,4.260254,1
962138401993,-4.210938,-8.289703,4.092834,1
962138401993,-0.039825,0.054947,0.033554,4
962168309220,-4.312500,-8.323029,4.088867,1
962168309220,-0.040543,0.001907,0.041031,4
962198185928,-4.138733,-8.163544,4.268982,1
962198185928,-0.022736,-0.090668,0.035690,4
962287907608,-0.026657,0.004395,-0.005615,4
962287907608,-4.110168,-8.217499,4.219788,1
962317814835,-4.107788,-8.210358,4.061890,1
962347722061,-4.218079,-8.364288,4.026184,1
962317814835,-0.036270,0.007950,-0.017715,4
962347722061,-0.068665,0.024338,-0.014862,4
962377629288,-4.204590,-8.442841,4.053162,1
962377629288,-0.055130,-0.032639,-0.010239,4
962407505997,-4.072876,-8.372223,4.280884,1
962407505997,-0.044815,-0.063965,0.002579,4
962467320450,-3.992737,-8.418243,4.348328,1
962467320450,-0.017044,-0.000595,0.003296,4
962497197159,-4.053040,-8.334137,4.288025,1
962497197159,0.009308,0.030029,-0.004898,4
962527134903,0.030670,0.041428,-0.007751,4
962557011612,-4.104614,-8.215912,4.242004,1
962557011612,0.042068,0.049255,-0.004898,4
962646702774,-4.086365,-8.453949,4.015076,1
962676610001,-4.198242,-8.261139,4.105530,1
962706578262,-4.225220,-8.245270,4.222961,1
962766301163,-4.071289,-8.373016,4.272949,1
962826115616,-4.130005,-8.219879,4.161865,1
962586918839,0.003250,0.062424,-0.024475,4
962616826065,-0.014191,0.041428,-0.011658,4
962646702774,0.018570,0.033951,0.005432,4
962706578262,-0.000656,0.018997,-0.013443,4
962766301163,-0.002792,0.016495,-0.012726,4
962796208389,0.015366,0.015793,-0.000977,4
962826115616,-0.003510,0.011154,-0.008820,4
962855992325,-4.090332,-8.233368,4.122986,1
962975590714,-4.120483,-8.395233,4.103149,1
962885899552,0.003616,-0.004501,-0.019852,4
962915806778,-0.013123,0.006180,-0.024841,4
962945714005,-0.067596,-0.027298,-0.020203,4
962975590714,-0.057983,-0.039398,-0.013794,4
963035374649,-4.002258,-8.365082,4.238037,1
963035374649,-0.047302,-0.066101,-0.008820,4
963065281876,-3.989563,-8.428558,4.187256,1
963095189102,-4.038757,-8.392853,4.173767,1
963095189102,0.008957,-0.021240,-0.017365,4
963125157364,-4.041138,-8.361908,4.121399,1
963125157364,0.017853,-0.018753,-0.025543,4
963184880264,0.024261,-0.015900,-0.009521,4
963154973038,-3.995117,-8.462677,4.075378,1
963184880264,-3.941162,-8.315887,4.125366,1
963214787491,-4.051453,-8.330170,4.057922,1
963244664200,-4.032410,-8.443634,4.076172,1
963244664200,-0.052994,-0.019455,-0.010239,4
963274571427,-0.053711,-0.026932,0.003296,4
963304478653,-0.034134,-0.004501,0.010056,4
963394139298,-4.073669,-8.461090,4.042053,1
963424077042,-4.064941,-8.596771,4.027771,1
963334385880,-0.025223,-0.004868,0.012909,4
963364262589,-0.057266,0.011871,0.005432,4
963394139298,-0.067947,0.011871,-0.003830,4
963424077042,-0.050858,-0.009842,-0.001343,4
963453984268,-3.957031,-8.597565,4.088074,1
963453984268,0.002899,-0.031204,0.001862,4
963483860977,-3.911011,-8.476166,4.142822,1
963483860977,0.029953,-0.007355,0.007919,4
963513768204,0.005035,0.021484,0.008270,4
963513768204,-4.012573,-8.421417,4.088867,1
963543675430,-3.982422,-8.407135,3.969055,1
963543675430,-0.012772,0.016144,0.016815,4
963573582657,-4.028442,-8.403961,4.032532,1
963573582657,-0.019180,0.028244,0.023590,4
963603489884,-4.116516,-8.430145,3.965881,1
963603489884,-0.031998,0.014725,0.011475,4
963633366593,-4.080811,-8.341278,3.983337,1
963633366593,-0.031998,-0.014481,0.011475,4
