Inicio: 31-12-1969-20:59:59:999
Fim: 09-01-2019-11:32:22:201
3441864802944,-0.264984,-0.008148,0.414703,4
3441924953091,0.070404,0.135330,0.533981,4
3441985133755,-0.063461,0.126083,0.617645,4
3442015285122,-0.221191,0.152786,0.548218,4
3442045283901,-0.219772,0.180191,0.428589,4
3440521083462,-9.204956,-1.438995,2.782837,1
3440551112759,-9.214478,-1.424713,2.793945,1
3440581142056,-9.146240,-1.404877,2.793945,1
3440611171353,-9.133545,-1.396149,2.855835,1
3440641444790,-9.061340,-1.437408,2.809021,1
3440671474087,-9.033569,-1.592926,2.855042,1
3440851894009,-9.069275,-1.717499,2.672546,1
3440882167446,-9.147034,-1.809540,2.716187,1
3440972255337,-8.932800,-1.750824,2.839172,1
3441002284634,-8.968506,-1.681793,2.835999,1
3441092616665,-9.035950,-2.222137,2.617004,1
3441122645962,-9.273193,-2.413361,2.390076,1
3441152675259,-9.354919,-2.557770,2.363892,1
3441182948696,-9.528687,-2.658539,2.400391,1
3441212977993,-9.669128,-2.563324,2.372620,1
3441363368618,-9.958740,-2.488739,1.844971,1
3441423671353,-10.109497,-2.397491,1.629944,1
3441453700650,-9.963501,-2.311005,1.429993,1
3441513759243,-10.098389,-2.556976,1.318909,1
3441543788540,-10.414185,-2.784698,1.084045,1
3441574061978,-10.522095,-2.723602,1.025330,1
3441604091275,-10.156311,-2.454620,1.180054,1
3441664149868,-9.273193,-2.558563,1.307007,1
3441694179165,-9.231140,-2.562531,1.330811,1
3441874843228,-8.013977,-2.287994,2.077454,1
3441904872525,-8.599548,-2.191986,2.252808,1
3441934901821,-9.479492,-2.015839,2.415466,1
3441965175259,-9.877014,-1.843658,2.666992,1
3442085292446,-9.478699,-1.407257,2.817749,1
3442115565884,-8.757446,-1.156525,3.112122,1
3442205653775,-9.339844,-1.121613,2.866943,1
3442235927212,-9.777832,-1.116852,2.879639,1
3442295985806,-9.368408,-1.154144,2.949463,1
3442326015103,-9.015320,-1.037506,2.851868,1
3442566737759,-9.478699,-0.447174,3.163696,1
3442596767056,-9.903198,-0.251984,3.023254,1
3442626796353,-10.068237,-0.308319,2.969299,1
3442687099087,-9.261292,-0.762970,2.882019,1
3442777186978,-9.846069,-0.982758,2.396423,1
3442807460415,-10.012695,-1.036713,2.221069,1
3442867519009,-9.520752,-1.137482,1.906860,1
3442897548306,-9.368408,-1.107330,1.829895,1
3442927577603,-9.336670,-1.185089,1.714050,1
3442987880337,-9.327942,-1.526276,1.874329,1
3442075404751,-0.117584,0.169876,0.332458,4
3442105464566,-0.062759,0.159897,0.302902,4
