Inicio: 31-12-1969-20:59:59:999
Fim: 08-01-2019-11:08:01:116
87896838793284,3.265808,-4.662018,8.368774,1
87896862230784,3.275330,-4.649323,8.400513,1
87896893480784,3.277710,-4.648529,8.414001,1
87896924730784,3.274536,-4.655670,8.405273,1
87896955980784,3.292786,-4.673920,8.384644,1
87896979418284,3.281677,-4.692963,8.387024,1
87897045183665,3.277710,-4.680267,8.360840,1
87897075243479,3.269775,-4.656464,8.406860,1
87897105059153,3.313416,-4.711212,8.347351,1
87897112230784,-0.007156,-0.002792,-0.005081,4
87897134996897,3.308655,-4.673920,8.375122,1
87897143480784,0.003174,-0.002441,-0.001877,4
87897164934641,3.265808,-4.655670,8.377502,1
87897174730784,-0.003235,-0.000656,0.001694,4
87897224810130,3.301514,-4.664398,8.399719,1
87897284716135,3.292786,-4.700897,8.371155,1
87897291918284,0.006729,0.001114,0.008453,4
87897314653880,3.258667,-4.672333,8.344971,1
87897374529368,3.307861,-4.673920,8.386230,1
87897385668284,0.002106,-0.008850,0.008102,4
87897434435374,3.287231,-4.681854,8.381470,1
87897440355784,-0.001450,-0.002441,0.010590,4
87897464342600,3.278503,-4.654083,8.379089,1
87897471605784,-0.002518,0.000763,0.007736,4
87897554186350,3.278503,-4.646149,8.374329,1
87897565355784,-0.002518,0.010376,-0.004364,4
87897584124094,3.260254,-4.696136,8.381470,1
87897588793284,0.000687,0.011093,-0.005432,4
87897620043284,-0.003235,0.008240,-0.005783,4
87897644030100,3.264221,-4.695343,8.365601,1
87897673937327,3.292786,-4.700104,8.361633,1
87897682543284,0.000320,-0.002792,-0.000092,4
87897703905589,3.276123,-4.696136,8.396545,1
87897713793284,-0.003235,-0.006714,0.001328,4
87897733843333,3.256287,-4.666779,8.347351,1
87897793749339,3.247559,-4.658844,8.399719,1
87897823687083,3.266602,-4.677887,8.375916,1
87897796404368,-0.000031,-0.003159,-0.000809,4
87897830980784,0.001755,-0.003510,-0.001160,4
87897883562571,3.257874,-4.682648,8.355286,1
87897893480784,-0.001816,-0.004929,-0.002228,4
87897913530833,3.265015,-4.712006,8.351318,1
87897924730784,-0.001450,-0.003159,-0.001877,4
87898033281809,3.300720,-4.665192,8.394958,1
87898041918284,0.002823,0.003616,-0.003296,4
87898063219553,3.263428,-4.703278,8.387817,1
87898073168284,0.003525,0.003616,-0.004013,4
87898093157298,3.263428,-4.663605,8.389404,1
87898104418284,0.005661,0.002182,-0.003296,4
87898123095042,3.253113,-4.692169,8.320374,1
87898127855784,0.000320,0.000046,-0.000092,4
87898153032786,3.288818,-4.704071,8.369568,1
87898182970530,3.269775,-4.681061,8.374329,1
87898190355784,0.003525,-0.002441,0.002762,4
87898212908274,3.245178,-4.646942,8.372742,1
87898284105784,0.016708,0.012863,-0.009705,4
87898302721507,3.256287,-4.663605,8.381470,1
87898307543284,0.015640,0.021057,-0.012558,4
87898332689768,3.272949,-4.646149,8.406067,1
87898370043284,0.009583,0.019989,-0.010056,4
87898392565257,3.294373,-4.671539,8.395752,1
87898401293284,0.001389,0.008240,-0.005432,4
87898422472483,3.242004,-4.729462,8.371948,1
87898432543284,0.002457,0.001480,-0.004715,4
87898452410227,3.222168,-4.790558,8.429871,1
87898463793284,0.045898,-0.008133,-0.017181,4
87898482347971,3.408630,-4.400970,8.897217,1
87898487230784,0.100021,0.012863,-0.055634,4
87898512316233,3.339600,-4.688995,8.982117,1
87898580980784,0.346390,-0.048370,-0.398499,4
87898602129466,3.458618,-6.344147,11.294250,1
87898635668284,0.802475,-0.662186,-0.802597,4
87898662004954,3.916443,-4.944489,12.382080,1
87898666918284,0.738388,-1.168472,-1.005905,4
87898698168284,1.033554,-1.547653,-1.105942,4
87898691912180,4.317139,-4.519989,11.609253,1
87898721849925,4.202087,-3.820953,10.861816,1
87898729418284,1.129684,-1.987350,-1.192108,4
87898751787669,4.522644,-3.302032,9.058289,1
87898760668284,1.180588,-2.327377,-1.259048,4
87898781755930,4.735291,-2.133270,7.308716,1
87898791918284,1.358261,-2.467651,-1.199234,4
87898839922434,5.368469,-0.302765,2.731262,1
87898851091868,1.006851,-2.078140,-0.890549,4
87898881578928,0.802841,-1.464691,-0.734238,4
87898901293284,5.574768,0.566071,1.137207,1
87898911486155,0.498779,-0.783585,-0.463654,4
87898932543284,5.754089,1.190521,0.388184,1
87898971392161,-0.473923,0.759476,0.314285,4
87898987230784,5.362915,1.485687,-0.502869,1
87899001329905,-0.615616,1.557358,0.818085,4
87899049730784,4.012451,0.124908,0.866638,1
87899061205393,-1.234055,3.001099,1.821396,4
87899080980784,3.360229,-1.188263,1.745789,1
87899091112620,-1.236557,3.652649,2.093414,4
87899198168284,11.030579,1.815765,4.195984,1
87899210894114,-1.688721,-1.889450,0.901047,4
87899229418284,4.258423,-3.017181,-0.919434,1
87899260668284,3.987061,-5.564178,5.421082,1
87899240801341,-1.614670,0.433350,-0.049576,4
87899270739085,0.766159,0.502426,-0.094803,4
87899300676829,1.100479,0.353592,0.144455,4
87899360582835,-0.363907,0.151367,-0.148560,4
87899390490061,0.057999,0.122879,-0.062759,4
87899315355784,3.058716,-2.845795,10.037415,1
87899346605784,4.152100,-4.725494,7.625305,1
87899480333811,-0.319046,-0.157669,0.049393,4
87899495043284,3.138062,-4.529510,8.511597,1
87899600054270,-0.173782,-0.129547,0.039429,4
87899620043284,3.261047,-4.546173,8.488586,1
87899719805247,-0.006088,0.028885,-0.036057,4
87899839556223,-0.014633,0.000763,-0.004715,4
87899854418284,3.192810,-4.688995,8.424316,1
87899959307200,-0.018539,-0.018112,0.013443,4
87899979418284,3.243591,-4.609650,8.437012,1
87900079058176,-0.005371,-0.002792,0.004181,4
87900096605784,3.235657,-4.650909,8.426697,1
87900198839671,-0.012497,0.002899,0.007385,4
87900213793284,3.218994,-4.708832,8.431458,1
87900318590647,-0.010712,-0.008133,0.000626,4
87900338793284,3.239624,-4.678680,8.383057,1
87900438341624,0.004242,-0.004929,0.003830,4
87900455980784,3.267395,-4.709625,8.407654,1
87900558062083,-0.003235,0.001114,-0.000443,4
87900573168284,3.240417,-4.665192,8.404480,1
87900677813059,-0.004303,0.000046,-0.002579,4
87900698168284,3.217407,-4.697723,8.389404,1
87900797564036,0.002106,0.000763,0.001694,4
87900815355784,3.210266,-4.686615,8.398926,1
87900932238108,-0.005020,-0.001373,0.004532,4
87900947222239,3.219788,-4.685822,8.398132,1
87901051989085,-0.009644,-0.003860,0.004532,4
87901066973216,3.253113,-4.727081,8.381470,1
87901171740061,0.003525,-0.004227,0.000259,4
87901186693675,3.257874,-4.723114,8.383850,1
87901291460520,-0.001450,0.009308,-0.006500,4
87901306444651,3.230896,-4.758026,8.370361,1
87901411211497,0.005661,0.002548,0.002762,4
87901426165110,3.179321,-4.726288,8.403687,1
